"variable","year","value","type","category","units","region","average.var.name","data.type"
"lob.abund",1,1,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1,1,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1982,44836500,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1982,44836500,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1983,41517200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1983,41517200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1984,51399500,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1984,51399500,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1985,50179600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1985,50179600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1986,46114400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1986,46114400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1987,45294400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1987,45294400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1988,57193100,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1988,57193100,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1989,64260200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1989,64260200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1990,65107800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1990,65107800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1991,68263600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1991,68263600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1992,69596900,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1992,69596900,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1993,74464200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1993,74464200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1994,78991100,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1994,78991100,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1995,76635600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1995,76635600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1996,81057700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1996,81057700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1997,89494300,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1997,89494300,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1998,96286700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1998,96286700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1999,109212800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1999,109212800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2000,102545700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2000,102545700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2001,102345400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2001,102345400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2002,108770600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2002,108770600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2003,113596300,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2003,113596300,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2004,125266400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2004,125266400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2005,126312600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2005,126312600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2006,114620600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2006,114620600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2007,107296800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2007,107296800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1982,44836500,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1982,44836500,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1983,41517200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1983,41517200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1984,51399500,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1984,51399500,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1985,50179600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1985,50179600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1986,46114400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1986,46114400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1987,45294400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1987,45294400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1988,57193100,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1988,57193100,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1989,64260200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1989,64260200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1990,65107800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1990,65107800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1991,68263600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1991,68263600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1992,69596900,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1992,69596900,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1993,74464200,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1993,74464200,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1,1,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1,1,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1995,76635600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1995,76635600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1996,81057700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1996,81057700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1997,89494300,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1997,89494300,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1998,96286700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1998,96286700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1999,109212800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1999,109212800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2000,102545700,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2000,102545700,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2001,102345400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2001,102345400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2002,108770600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2002,108770600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2003,113596300,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2003,113596300,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2004,125266400,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2004,125266400,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2005,126312600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2005,126312600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2006,114620600,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2006,114620600,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",1994,78991100,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",1994,78991100,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund",2007,107296800,"prey","invertebrate","Million","Gulf of Maine","","stockassessment"
"lob.abund",2007,107296800,"prey","invertebrate","#/tow","Gulf of Maine","","trawlsurvey"
"lob.abund.fall",1983,1.44,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1984,0.58,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1985,2.01,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1982,0.5,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1987,0.96,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1988,1.47,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1989,2.44,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1986,2.32,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1991,2.21,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1992,1.27,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1993,1.5,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1990,2.34,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1994,4.21,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1995,3.11,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1996,5.71,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1997,3.44,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1998,3.49,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",1999,5.28,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2000,4.28,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2001,2.55,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2002,4.25,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2003,1.95,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2004,4.63,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2005,1.61,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2006,2.44,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.fall",2007,1.51,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1996,2.06,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1997,3.39,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1998,2.61,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1999,1.72,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2000,5.78,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2001,2.67,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2002,3.69,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2003,3.53,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2004,3.37,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2005,2.13,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2006,4.23,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",2007,3.49,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1995,2.13,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1982,0.51,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1983,0.5,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1984,0.52,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1985,2.24,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1986,0.84,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1987,1.45,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1988,1.3,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1989,0.33,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1990,0.93,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1991,1.31,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1992,1.09,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1993,0.6,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.abund.spr",1994,0.86,"prey","invertebrate","#/tow","Gulf of Maine","lob.abund.rs","stockassessment"
"lob.bio",1963,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1964,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1965,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1966,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1967,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1968,0,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1969,2e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1970,1e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1971,2e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1972,5e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1973,3e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1974,2e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1975,1e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1976,4e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1977,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1978,4e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1979,3e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1980,8e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1981,2e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1982,2e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1983,6e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1984,3e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1985,0.0013,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1986,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1987,5e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1988,6e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1989,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1990,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1991,0.0015,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1992,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1993,9e-04,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1994,0.0016,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1995,0.0015,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1996,0.0029,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1997,0.002,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1998,0.0018,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",1999,0.0028,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2000,0.0018,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2001,0.0013,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2002,0.0031,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2003,0.0016,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2004,0.0023,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2005,0.0011,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2006,0.0015,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.bio",2007,0.0012,"prey","invertebrate","kg/tow","Gulf of Maine","","trawlsurvey"
"lob.cpue",1982,6.136591345,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1983,5.796567374,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1984,5.631049337,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1985,6.999852867,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1986,7.17076181,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1987,6.159363827,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1988,6.098712323,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1989,6.970551215,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1990,7.55918527,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1991,8.268871044,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1992,7.285984974,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1993,8.459545627,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1994,8.460107345,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1995,7.601289387,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1996,7.617692577,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1997,8.800647519,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1998,7.929456199,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",1999,8.6770465,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",2000,9.94357346,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",2001,7.825191646,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",2002,9.616246182,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.cpue",2003,8.058920263,"prey","invertebrate","kg/trap","Gulf of Maine","","stockassessment"
"lob.land.state",1981,14777,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1982,14669,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1983,15069,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1984,13797,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1985,14558,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1986,13816,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1987,13952,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1988,14696,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1989,16708,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1990,19245,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1991,20216,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1992,17738,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1993,18802,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1994,23655,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1995,22962,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1996,22122,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1997,26624,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1998,25769,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",1999,29905,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2000,31797,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2001,26497,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2002,33800,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2003,29129,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2004,37021,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2005,35058,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2006,37297,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.land.state",2007,32700,"prey","invertebrate","t","Gulf of Maine","","landings"
"lob.trap",1,1,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1982,2390415,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1983,2599642,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1984,2450165,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1985,2079758,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1986,1926713,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1987,2265169,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1988,2409689,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1989,2397299,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1990,2545997,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1991,2444791,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1992,2434821,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1993,2223031,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1994,2821722,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1995,3026325,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1996,2908608,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1997,3037165,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1998,3258704,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",1999,3462022,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2000,3202873,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2001,3388850,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2002,3515850,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2003,3623493,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2004,3626817,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2005,3642248,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2006,3643185,"effort","","#","Gulf of Maine","","stockassessment"
"lob.trap",2007,3621820,"effort","","#","Gulf of Maine","","stockassessment"
"lob.abund",1,1,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1,1,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1982,11151510,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1982,11151510,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1983,11301070,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1983,11301070,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1984,14602030,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1984,14602030,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1985,18295960,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1985,18295960,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1986,18499450,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1986,18499450,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1987,20602600,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1987,20602600,"prey","invertebrate","#/tow","s New England","","trawlsurvey"
"lob.abund",1988,22543040,"prey","invertebrate","Million","s New England","","stockassessment"
